"No.","Time","Source","Destination","Protocol","Length","Info"
"42040","12.696081","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49653650 Win=865408 Len=0 TSval=1915947016 TSecr=1455342280"
"42057","12.698176","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49679756 Win=865408 Len=0 TSval=1915947017 TSecr=1455342280"
"42058","12.698214","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49683878 Win=865408 Len=0 TSval=1915947018 TSecr=1455342280"
"42059","12.699800","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49694870 Win=865408 Len=0 TSval=1915947018 TSecr=1455342280"
"42077","12.700841","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49703114 Win=865408 Len=0 TSval=1915947020 TSecr=1455342282"
"42078","12.700874","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49719602 Win=865408 Len=0 TSval=1915947020 TSecr=1455342282"
"42079","12.702636","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49723724 Win=865408 Len=0 TSval=1915947022 TSecr=1455342283"
"42080","12.702670","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49726472 Win=865408 Len=0 TSval=1915947022 TSecr=1455342283"
"42081","12.702687","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49742960 Win=865408 Len=0 TSval=1915947022 TSecr=1455342283"
"42113","12.705415","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49753952 Win=865408 Len=0 TSval=1915947023 TSecr=1455342285"
"42114","12.705446","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49762196 Win=865408 Len=0 TSval=1915947024 TSecr=1455342288"
"42132","12.707859","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49773188 Win=865408 Len=0 TSval=1915947025 TSecr=1455342288"
"42163","12.709796","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49777310 Win=865408 Len=0 TSval=1915947027 TSecr=1455342288"
"42180","12.712396","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49784180 Win=865408 Len=0 TSval=1915947029 TSecr=1455342293"
"42181","12.712427","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49788302 Win=865408 Len=0 TSval=1915947029 TSecr=1455342293"
"42182","12.712446","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49806164 Win=865408 Len=0 TSval=1915947030 TSecr=1455342293"
"42183","12.712459","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49810286 Win=865408 Len=0 TSval=1915947030 TSecr=1455342293"
"42215","12.716581","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49821278 Win=865408 Len=0 TSval=1915947032 TSecr=1455342293"
"42216","12.716618","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49836392 Win=865408 Len=0 TSval=1915947032 TSecr=1455342295"
"42231","12.716819","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49841888 Win=865408 Len=0 TSval=1915947034 TSecr=1455342295"
"42232","12.717145","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49863872 Win=865408 Len=0 TSval=1915947034 TSecr=1455342295"
"42247","12.717372","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49880360 Win=865408 Len=0 TSval=1915947034 TSecr=1455342297"
"42248","12.717400","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49891352 Win=865408 Len=0 TSval=1915947035 TSecr=1455342297"
"42249","12.717421","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49899596 Win=865408 Len=0 TSval=1915947036 TSecr=1455342300"
"42250","12.717437","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49906466 Win=865408 Len=0 TSval=1915947037 TSecr=1455342300"
"42251","12.718217","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49910588 Win=865408 Len=0 TSval=1915947038 TSecr=1455342302"
"42252","12.718258","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49925702 Win=865408 Len=0 TSval=1915947038 TSecr=1455342302"
"42272","12.722305","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49935320 Win=865408 Len=0 TSval=1915947039 TSecr=1455342302"
"42273","12.722328","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49949060 Win=865408 Len=0 TSval=1915947039 TSecr=1455342302"
"42274","12.722347","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49958678 Win=865408 Len=0 TSval=1915947040 TSecr=1455342304"
"42275","12.722356","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49966922 Win=865408 Len=0 TSval=1915947041 TSecr=1455342304"
"42306","12.724495","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49975166 Win=865408 Len=0 TSval=1915947041 TSecr=1455342304"
"42307","12.724528","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49984784 Win=865408 Len=0 TSval=1915947044 TSecr=1455342305"
"42308","12.724537","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49987532 Win=865408 Len=0 TSval=1915947045 TSecr=1455342305"
"42325","12.725859","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=49997150 Win=865408 Len=0 TSval=1915947046 TSecr=1455342310"
"42326","12.725886","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50002646 Win=865408 Len=0 TSval=1915947046 TSecr=1455342310"
"42346","12.727849","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50013638 Win=865408 Len=0 TSval=1915947046 TSecr=1455342310"
"42347","12.727877","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50026004 Win=865408 Len=0 TSval=1915947047 TSecr=1455342311"
"42348","12.729248","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50031500 Win=865408 Len=0 TSval=1915947048 TSecr=1455342311"
"42349","12.729280","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50034248 Win=865408 Len=0 TSval=1915947048 TSecr=1455342311"
"42350","12.729290","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50038370 Win=865408 Len=0 TSval=1915947048 TSecr=1455342311"
"42383","12.732537","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50047988 Win=865408 Len=0 TSval=1915947049 TSecr=1455342312"
"42384","12.732562","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50054858 Win=865408 Len=0 TSval=1915947049 TSecr=1455342312"
"42385","12.732576","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50063102 Win=865408 Len=0 TSval=1915947049 TSecr=1455342313"
"42386","12.732583","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50068598 Win=865408 Len=0 TSval=1915947049 TSecr=1455342313"
"42387","12.732594","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50072720 Win=865408 Len=0 TSval=1915947050 TSecr=1455342313"
"42388","12.732606","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50076842 Win=865408 Len=0 TSval=1915947050 TSecr=1455342313"
"42389","12.732613","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50079590 Win=865408 Len=0 TSval=1915947051 TSecr=1455342315"
"42407","12.734288","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50082338 Win=865408 Len=0 TSval=1915947052 TSecr=1455342315"
"42408","12.734312","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50096078 Win=865408 Len=0 TSval=1915947052 TSecr=1455342315"
"42409","12.734320","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50102948 Win=865408 Len=0 TSval=1915947052 TSecr=1455342315"
"42454","12.738812","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50112566 Win=865408 Len=0 TSval=1915947056 TSecr=1455342317"
"42455","12.738837","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50116688 Win=865408 Len=0 TSval=1915947056 TSecr=1455342317"
"42456","12.738849","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50124932 Win=865408 Len=0 TSval=1915947056 TSecr=1455342317"
"42457","12.738857","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50140046 Win=865408 Len=0 TSval=1915947056 TSecr=1455342317"
"42471","12.740520","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50148290 Win=865408 Len=0 TSval=1915947058 TSecr=1455342317"
"42472","12.740546","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50152412 Win=865408 Len=0 TSval=1915947058 TSecr=1455342322"
"42473","12.740558","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50156534 Win=865408 Len=0 TSval=1915947059 TSecr=1455342322"
"42474","12.740566","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50159282 Win=865408 Len=0 TSval=1915947059 TSecr=1455342322"
"42475","12.740575","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50166152 Win=865408 Len=0 TSval=1915947059 TSecr=1455342322"
"42476","12.740582","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50170274 Win=865408 Len=0 TSval=1915947059 TSecr=1455342322"
"42477","12.740594","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50181266 Win=865408 Len=0 TSval=1915947060 TSecr=1455342324"
"42478","12.740604","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50186762 Win=865408 Len=0 TSval=1915947060 TSecr=1455342324"
"42493","12.741918","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50197754 Win=865408 Len=0 TSval=1915947060 TSecr=1455342324"
"42494","12.741937","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50200502 Win=865408 Len=0 TSval=1915947060 TSecr=1455342324"
"42495","12.741948","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50205998 Win=865408 Len=0 TSval=1915947061 TSecr=1455342324"
"42496","12.741961","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50216990 Win=865408 Len=0 TSval=1915947062 TSecr=1455342324"
"42497","12.741969","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50223860 Win=865408 Len=0 TSval=1915947062 TSecr=1455342326"
"42551","12.746182","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50230730 Win=865408 Len=0 TSval=1915947064 TSecr=1455342326"
"42552","12.746203","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50238974 Win=865408 Len=0 TSval=1915947064 TSecr=1455342327"
"42553","12.746217","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50247218 Win=865408 Len=0 TSval=1915947064 TSecr=1455342327"
"42554","12.747946","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50255462 Win=865408 Len=0 TSval=1915947066 TSecr=1455342327"
"42555","12.747969","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50265080 Win=865408 Len=0 TSval=1915947066 TSecr=1455342329"
"42556","12.747980","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50267828 Win=865408 Len=0 TSval=1915947066 TSecr=1455342329"
"42557","12.747988","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50280194 Win=865408 Len=0 TSval=1915947066 TSecr=1455342331"
"42558","12.747997","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50282942 Win=865408 Len=0 TSval=1915947067 TSecr=1455342331"
"42559","12.748006","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50285690 Win=865408 Len=0 TSval=1915947067 TSecr=1455342331"
"42560","12.748012","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50291186 Win=865408 Len=0 TSval=1915947068 TSecr=1455342331"
"42609","12.754071","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50293934 Win=865408 Len=0 TSval=1915947072 TSecr=1455342331"
"42628","12.754222","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50299430 Win=865408 Len=0 TSval=1915947072 TSecr=1455342331"
"42629","12.754236","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50313170 Win=865408 Len=0 TSval=1915947073 TSecr=1455342332"
"42638","12.775028","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50340650 Win=865408 Len=0 TSval=1915947073 TSecr=1455342333"
"42661","12.775311","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50350268 Win=865408 Len=0 TSval=1915947074 TSecr=1455342339"
"42662","12.775331","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50365382 Win=865408 Len=0 TSval=1915947075 TSecr=1455342339"
"42663","12.775345","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50372252 Win=865408 Len=0 TSval=1915947076 TSecr=1455342340"
"42664","12.775357","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50398358 Win=865408 Len=0 TSval=1915947076 TSecr=1455342340"
"42665","12.775370","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50406602 Win=865408 Len=0 TSval=1915947077 TSecr=1455342340"
"42666","12.775383","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50417594 Win=865408 Len=0 TSval=1915947080 TSecr=1455342342"
"42667","12.775392","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50424464 Win=865408 Len=0 TSval=1915947080 TSecr=1455342342"
"42668","12.775403","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50431334 Win=865408 Len=0 TSval=1915947080 TSecr=1455342342"
"42669","12.775414","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50442326 Win=865408 Len=0 TSval=1915947086 TSecr=1455342345"
"42713","12.781669","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50456066 Win=865408 Len=0 TSval=1915947099 TSecr=1455342363"
"42714","12.781703","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50472554 Win=865408 Len=0 TSval=1915947100 TSecr=1455342363"
"42715","12.781727","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50480798 Win=865408 Len=0 TSval=1915947100 TSecr=1455342364"
"42716","12.781744","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50486294 Win=865408 Len=0 TSval=1915947101 TSecr=1455342365"
"42717","12.781756","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50494538 Win=865408 Len=0 TSval=1915947101 TSecr=1455342365"
"42718","12.782907","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50502782 Win=865408 Len=0 TSval=1915947102 TSecr=1455342366"
"42781","12.788036","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50509652 Win=865408 Len=0 TSval=1915947103 TSecr=1455342368"
"42782","12.788078","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50515148 Win=865408 Len=0 TSval=1915947104 TSecr=1455342368"
"42783","12.788096","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50530262 Win=865408 Len=0 TSval=1915947105 TSecr=1455342369"
"42784","12.788112","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50533010 Win=865408 Len=0 TSval=1915947106 TSecr=1455342369"
"42785","12.788129","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50538506 Win=865408 Len=0 TSval=1915947106 TSecr=1455342370"
"42786","12.793411","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50553620 Win=865408 Len=0 TSval=1915947108 TSecr=1455342370"
"42787","12.793459","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50563238 Win=865408 Len=0 TSval=1915947108 TSecr=1455342370"
"42788","12.794611","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50579726 Win=865408 Len=0 TSval=1915947110 TSecr=1455342371"
"42789","12.794667","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50586596 Win=865408 Len=0 TSval=1915947110 TSecr=1455342373"
"42816","12.801114","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50590718 Win=865408 Len=0 TSval=1915947118 TSecr=1455342375"
"42817","12.802700","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50612702 Win=865408 Len=0 TSval=1915947118 TSecr=1455342375"
"42818","12.802742","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50616824 Win=865408 Len=0 TSval=1915947119 TSecr=1455342375"
"42819","12.802758","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50623694 Win=865408 Len=0 TSval=1915947120 TSecr=1455342384"
"42820","12.815594","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50629190 Win=865408 Len=0 TSval=1915947120 TSecr=1455342384"
"42821","12.815644","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50631938 Win=865408 Len=0 TSval=1915947121 TSecr=1455342384"
"42822","12.816153","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50634686 Win=865408 Len=0 TSval=1915947130 TSecr=1455342385"
"42823","12.820967","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50637434 Win=865408 Len=0 TSval=1915947140 TSecr=1455342385"
"42844","12.852633","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50652548 Win=865408 Len=0 TSval=1915947172 TSecr=1455342385"
"42866","12.858345","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50663540 Win=865408 Len=0 TSval=1915947174 TSecr=1455342409"
"42872","12.858608","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50674532 Win=865408 Len=0 TSval=1915947177 TSecr=1455342440"
"42873","12.858634","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50680028 Win=865408 Len=0 TSval=1915947177 TSecr=1455342440"
"42887","12.861571","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50688272 Win=865408 Len=0 TSval=1915947179 TSecr=1455342441"
"42888","12.861603","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50695142 Win=865408 Len=0 TSval=1915947179 TSecr=1455342444"
"42889","12.861628","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50704760 Win=865408 Len=0 TSval=1915947180 TSecr=1455342444"
"42904","12.865331","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50715752 Win=865408 Len=0 TSval=1915947183 TSecr=1455342445"
"42905","12.865388","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50719874 Win=865408 Len=0 TSval=1915947185 TSecr=1455342449"
"42906","12.865403","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50733614 Win=865408 Len=0 TSval=1915947185 TSecr=1455342449"
"42936","12.868420","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50741858 Win=865408 Len=0 TSval=1915947189 TSecr=1455342450"
"42937","12.868468","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50752850 Win=865408 Len=0 TSval=1915947189 TSecr=1455342450"
"42960","12.874512","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50763842 Win=865408 Len=0 TSval=1915947190 TSecr=1455342454"
"42961","12.874551","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50766590 Win=865408 Len=0 TSval=1915947191 TSecr=1455342456"
"42962","12.874572","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50773460 Win=865408 Len=0 TSval=1915947191 TSecr=1455342456"
"42994","12.878868","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50792696 Win=865408 Len=0 TSval=1915947196 TSecr=1455342456"
"43008","12.879095","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50800940 Win=865408 Len=0 TSval=1915947198 TSecr=1455342462"
"43009","12.879110","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50807810 Win=865408 Len=0 TSval=1915947198 TSecr=1455342462"
"43010","12.879126","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50816054 Win=865408 Len=0 TSval=1915947199 TSecr=1455342462"
"43011","12.879137","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50822924 Win=865408 Len=0 TSval=1915947199 TSecr=1455342462"
"43012","12.882716","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50838038 Win=865408 Len=0 TSval=1915947200 TSecr=1455342464"
"43013","12.882768","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50847656 Win=865408 Len=0 TSval=1915947201 TSecr=1455342464"
"43038","12.886609","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50858648 Win=865408 Len=0 TSval=1915947206 TSecr=1455342466"
"43039","12.886659","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50865518 Win=865408 Len=0 TSval=1915947206 TSecr=1455342466"
"43071","12.888427","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50883380 Win=865408 Len=0 TSval=1915947207 TSecr=1455342466"
"43072","12.891433","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50892998 Win=865408 Len=0 TSval=1915947210 TSecr=1455342472"
"43073","12.891483","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50916356 Win=865408 Len=0 TSval=1915947211 TSecr=1455342472"
"43089","12.893038","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50921852 Win=865408 Len=0 TSval=1915947212 TSecr=1455342476"
"43122","12.898154","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50925974 Win=865408 Len=0 TSval=1915947213 TSecr=1455342476"
"43123","12.898193","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50928722 Win=865408 Len=0 TSval=1915947214 TSecr=1455342476"
"43124","12.898214","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50932844 Win=865408 Len=0 TSval=1915947215 TSecr=1455342476"
"43125","12.898225","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50936966 Win=865408 Len=0 TSval=1915947215 TSecr=1455342476"
"43126","12.898240","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50942462 Win=865408 Len=0 TSval=1915947215 TSecr=1455342476"
"43127","12.898253","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50947958 Win=865408 Len=0 TSval=1915947215 TSecr=1455342476"
"43128","12.898268","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50956202 Win=865408 Len=0 TSval=1915947215 TSecr=1455342476"
"43129","12.898279","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50958950 Win=865408 Len=0 TSval=1915947215 TSecr=1455342476"
"43130","12.899812","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50965820 Win=865408 Len=0 TSval=1915947219 TSecr=1455342480"
"43131","12.899843","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50972690 Win=865408 Len=0 TSval=1915947219 TSecr=1455342480"
"43161","12.907124","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50978186 Win=865408 Len=0 TSval=1915947219 TSecr=1455342480"
"43162","12.907179","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50980934 Win=865408 Len=0 TSval=1915947220 TSecr=1455342480"
"43163","12.908234","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=50996048 Win=865408 Len=0 TSval=1915947224 TSecr=1455342484"
"43164","12.908286","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=51001544 Win=865408 Len=0 TSval=1915947224 TSecr=1455342484"
"43165","12.908305","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=51011162 Win=865408 Len=0 TSval=1915947224 TSecr=1455342484"
